Database
Name,Version,Author,Description,Emphasis1,Emphasis2,Emphasis3,Emphasis4
DialogueDatabase,,,,#fff200ff ---,#abeeebff bi-,#14ff00ff ---,#00aeffff b--
Global User Script

Conversations
ID,Title,Pictures,Description,Actor,Conversant,Overrides
30_DANI_63,30,63,2,1,,,"Perfect. [em3]Evidence[/em3] needs to be stored in the outer ring. Finally, we need to log [em6]reasoning[/em6]. Click the reasoning orb to send it to the middle ring.",False,Block,Normal,,,,[],Plays when the player moves the evidence orb to the correct ring,,[],,{{omit}},{{omit}},{{omit}},1073.316;261.2845
30_DANI_64,30,64,2,1,,,"All three elements–[em4]claim[/em4], [em3]evidence[/em3], and [em6]reasoning[/em6]–have been successfully logged. Once you have logged all elements successfully, you can submit the argument for review. Press “Submit” now, and I will review the argument for you.",False,Block,Normal,,,,[],Plays when the player moves the reasoning orb to the correct ring,,[],,{{omit}},{{omit}},{{omit}},1253.077;260.4714
30_DANI_65,30,65,2,1,,,"Excellent, the argument is complete, TK. The engine should prove useful whenever you need to convince others that you are correct. Please close the Argumentation Engine now.",False,Block,Normal,,"SetQuestEntryState(""Defend the Expedition"", 1, ""success"");\nSetQuestEntryState(""Defend the Expedition"", 2, ""active"")",,[],,,[],,{{omit}},{{omit}},{{omit}},1253.077;309.1557
30_DANI_66,30,66,2,5,,,"Captain, we have completed orientation on the argumentation engine. You may begin the scientific argument with Cadet TK.",False,Block,Normal,,,,[],Plays after the player closes the argumentation interface,,[],,{{omit}},{{omit}},{{omit}},1071.603;403.8924
30_DANI_67,30,67,2,1,,,"[em2]Good luck, TK.[/em2]",False,Block,Normal,,,,[],,,[],,{{omit}},{{omit}},{{omit}},1071.603;453.8924
30_Toppo_68,30,68,5,1,,,"Excellent. Cadet, we want to argue that Planet WAT247 has fresh water. The oceans on WAT247 may be three times saltier than earth, but the planet has landmasses and we have observed our test Earth plants growing there. You need to choose the claim to get us started. Any questions?",False,Block,Normal,,,,[],,,[],,{{omit}},{{omit}},{{omit}},1071.603;503.8924
30_Player_69,30,69,1,5,,,Claim?,False,Block,Normal,,,,[],,,[],,{{omit}},{{omit}},{{omit}},876.866;559.1556
30_Toppo_70,30,70,5,1,,,The claim is the idea that you are trying to support or counter.\n\n\nThe article claims that humans cannot live on WAT247 because the planet does not have freshwater.,False,Block,Normal,,,,[],,,[],,{{omit}},{{omit}},{{omit}},876.866;609.1556
30_Player_71,30,71,1,5,,,Article's argument?,False,Block,Normal,,,,[],,,[],,{{omit}},{{omit}},{{omit}},1068.971;561.7872
30_Toppo_72,30,72,5,1,,,"There is a scientific article that claims WAT247 does not have freshwater\r\n\r\nThey argue that: “The oceans of WAT247 are three times saltier than those of earth. Based on this finding, human settlers would be unable to consume any of the water on WAT247, making habitation nearly impossible.” It seems that whoever wrote this is forgetting about the plants doing fine.",False,Block,Normal,,,,[],,,[],,{{omit}},{{omit}},{{omit}},1068.971;611.7872
30_Player_73,30,73,1,5,,,Argument?,False,Block,Normal,,,,[],,,[],,{{omit}},{{omit}},{{omit}},1255.813;565.7345
30_Toppo_74,30,74,5,1,,,"Within arguments there are: claims, evidence, and reasoning. \r\n\r\nFor now let’s focus on the claim, we will talk about the other parts later. ",False,Block,Normal,,,,[],,,[],,{{omit}},{{omit}},{{omit}},1255.813;615.7345
30_Player_75,30,75,1,5,,,Let's start.,False,Block,Normal,,,,[],,,[],,{{omit}},{{omit}},{{omit}},1071.603;667.0502
30_Toppo_76,30,76,5,1,,,"Great, let's begin.",False,Block,Normal,,,,[],,,[],,{{omit}},{{omit}},{{omit}},1071.603;717.0502
30_DANI_77,30,77,2,1,,,"TK, I am unable to offer an analysis. Scanners are unable to process the construction or intent of this alien object–the data is causing me to experience a stack overflow.",False,Block,Normal,,,,[],"Plays when the player reaches the commons. Entry 2 of ""What Was That?"" needs to be set before this point.",,[],,{{omit}},{{omit}},{{omit}},1626.607;167.4891
30_DANI_86,30,86,2,1,,,"TK, please enter the last pod.",False,Block,Normal,,,,[],,,[],,{{omit}},{{omit}},{{omit}},1535.258;593.7702
30_DANI_89,30,89,2,1,,,,False,Block,Normal,,,,[],,,[],,{{omit}},{{omit}},{{omit}},147.5713;459.2857
30_DANI_90,30,90,2,1,,,"Welcome to Mission HydroSci, Cadet TK.",False,Block,Normal,,,,[],,,[],,{{omit}},{{omit}},{{omit}},145.7142;565.2858
30_DANI_91,30,91,2,1,,,You are most welcome.,False,Block,Normal,,,,[],,,[],,{{omit}},{{omit}},{{omit}},50.42847;665.7142
30_DANI_92,30,92,2,1,,,I am the artificial intelligence responsible for maintaining the SS Copernicus. My design is unique in that I can experience a limited set of what you might call emotions.,False,Block,Normal,,,,[],,,[],,{{omit}},{{omit}},{{omit}},246.1427;857.0001
30_Player_93,30,93,1,2,,,Let's just move on.,False,Block,Normal,,,,[],,,[],,{{omit}},{{omit}},{{omit}},47.99989;958.2856
30_DANI_94,30,94,2,1,,,Affirmative,False,Block,Normal,,,,[],,,[],,{{omit}},{{omit}},{{omit}},243.7141;959.7142
30_DANI_95,30,95,2,1,,,"While your memory loss is likely only temporary, I would still like to verify your physical well being before we move to the rest of the ship. Please try looking around the room.",False,Block,Normal,,"SetQuestEntryState(""Getting Your Space Legs"", 2, ""active"")",,[],,,[],,{{omit}},{{omit}},{{omit}},135.1427;1011.143
30_DANI_96,30,96,2,1,,,Your gross motor functions are adequate.,False,Block,Normal,,"SetQuestEntryState(""Getting Your Space Legs"", 3, ""success"");\nSetQuestState(""Getting Your Space Legs"", ""success"")",,[],,,[],,{{omit}},{{omit}},{{omit}},129.6201;1125.568
30_DANI_97,30,97,2,1,,,"In any event, please note that you will use your holo-watch to operate mission systems while on WAT247. Let’s begin syncing your mission systems to your holo-watch now.",False,Block,Normal,,,,[],,,[],,{{omit}},{{omit}},{{omit}},552;348
30_DANI_98,30,98,2,1,,,"Now that you have collected the necessary argumentation components, Captain Toppo wishes to see you to complete the argument.",False,Block,Normal,"(CurrentQuestEntryState(""Info and Intros"", 1) == ""success"") and (CurrentQuestEntryState(""Info and Intros"", 2) == ""success"") and (CurrentQuestEntryState(""Info and Intros"", 3) == ""success"") and (CurrentQuestEntryState(""Info and Intros"", 4) == ""success"")","SetQuestEntryState(""Info and Intros"", 5, ""active"")",,[],,,[],,{{omit}},{{omit}},{{omit}},546.2767;816.5625
30_Toppo_99,30,99,5,1,,,That looks like… the Copernicus.\r,False,Block,Normal,,,,[],,,[],,{{omit}},{{omit}},{{omit}},1626.607;217.4891
30_Tera_100,30,100,7,1,,,We’ll never figure out what it does unless you poke it!,False,Block,Normal,,,,[],,,[],,{{omit}},{{omit}},{{omit}},1626.607;267.4891
30_Anderson_101,30,101,4,1,,,"Or, we could actually try something [em2]useful[/em2] and communicate with it using the universal language–math.",False,Block,Normal,,,,[],,,[],,{{omit}},{{omit}},{{omit}},1626.607;317.4891
30_Aryn_102,30,102,3,1,,,Maybe it’s just trying to collect a space toll fee?,False,Block,Normal,,,,[],,,[],,{{omit}},{{omit}},{{omit}},1626.607;367.4891
30_Anderson_103,30,103,4,1,,,"NO, ARYN!",False,Block,Normal,,,,[],Spoken in unison by both Anderson and Tera,,[],,{{omit}},{{omit}},{{omit}},1626.607;417.4891
30_DANI_104,30,104,2,1,,,"What will you do, TK?",False,Block,Normal,,,,[],,,[],,{{omit}},{{omit}},{{omit}},1626.607;467.4891
31_Toppo_0,31,0,5,1,START,,,False,Block,Normal,,,None(),[],,,[],,{{omit}},{{omit}},{{omit}},459.3104;24.13792
31_Toppo_1,31,1,5,10,,,"Mission Control, there must be fresh water on WAT247. Morris-Galactic wouldn’t waste the money sending us out here if it didn’t! ",False,Block,Normal,,,,[],Plays when the player enters Toppo's office for the first time.,,[],,{{omit}},{{omit}},{{omit}},212.3085;113.8137
31_Mission_Control_2,31,2,10,5,,,"I’m sorry, but we need a convincing scientific argument that proves the existence of fresh water to the public. If you don’t have something soon, we’re putting the mission on hold until we can get a survey team out there.",False,Block,Normal,"CurrentQuestState(""TK, Reporting In!"") == ""active""",,,[],"After this line, the call ends. Toppo rubs her eyes, then looks up.",,[],,{{omit}},{{omit}},{{omit}},212.3085;201.1764
31_Toppo_5,31,5,5,1,,,"Ah, our fifth cadet is here. Welcome to the SS Copernicus. I’m Captain Toppo.",False,Block,Normal,,,,[],,,[],,{{omit}},{{omit}},{{omit}},209.0209;256.9298
31_Player_6,31,6,1,5,,,Nice to meet you! I’m TK.,False,Block,Normal,,,,[],,,[],,{{omit}},{{omit}},{{omit}},108.4262;308.3287
31_Player_7,31,7,1,5,,,Just don’t get in my way.,False,Block,Normal,,,,[],,,[],,{{omit}},{{omit}},{{omit}},291.0515;313.1828
31_Toppo_8,31,8,5,1,,,"I was planning to bestow your mission duties on you more formally, but Mission HydroSci is likely going on indefinite hold.",False,Block,Normal,,,,[],,,[],,{{omit}},{{omit}},{{omit}},202.9467;409.9162
31_Player_10,31,10,1,5,,,Why is the mission on hold?,False,Block,Normal,,,,[],,,[],,{{omit}},{{omit}},{{omit}},105.0579;464.2111
31_Player_11,31,11,1,5,,,Who are you exactly?,False,Block,Normal,,,,[],,,[],,{{omit}},{{omit}},{{omit}},107.2334;512.3497
31_Toppo_12,31,12,5,1,,,"Mission Control is putting the mission on hold because some members of the public have complained that we won’t be able to drink the water on WAT247, simply because the planet’s oceans are three times saltier than those of Earth.",False,Block,Normal,,,,[],,,[],,{{omit}},{{omit}},{{omit}},292.7291;462.7042
31_Toppo_13,31,13,5,1,,,"If we could construct a proper scientific argument to convince Mission Control there is freshwater on WAT247, we could resume the mission immediately.",False,Block,Normal,,,,[],,,[],,{{omit}},{{omit}},{{omit}},198.7853;614.9826
31_DANI_21,31,21,2,1,,,"Mission Control has produced a video series that covers key skills required for survival on WAT247. TK, I will stream the video on argumentation to your holo-watch now.",False,Block,Normal,,,,[],,,[],,{{omit}},{{omit}},{{omit}},196.5376;672.2226
31_DANI_23,31,23,2,1,,,,False,Block,Normal,,,,[],,,[],,8b4a04e8-990e-42ca-84be-fc41635b705e,{{omit}},{{omit}},198.0734;727.3777
31_DANI_24,31,24,2,5,,,"Captain, may I offer that the cadets aboard this vessel are experts in the components pertinent to building this scientific argument?",False,Block,Normal,,,,[],,,[],,{{omit}},{{omit}},{{omit}},196.5809;777.3776
31_Toppo_29,31,29,5,1,,,"That’s a good point. Cadet TK, go speak with the other cadets and collect the three pieces we need for our argument: a claim, reasoning, and evidence. When you’re back, we’ll put them together and see if we can convince Mission Control to let us proceed.",False,Block,Normal,,,,[],,,[],,{{omit}},{{omit}},{{omit}},197.5018;827.3275
31_DANI_32,31,32,2,1,,,I am placing waypoints on the locations of the other cadets around the Copernicus.,False,Block,Normal,,"SetQuestState(""TK, Reporting In!"", ""success"");\nSetQuestState(""Info and Intros"", ""active"");\nSetQuestEntryState(""Info and Intros"", 1, ""active"");\nSetQuestEntryState(""Info and Intros"", 2, ""active"");\nSetQuestEntryState(""Info and Intros"", 3, ""active"");\nSetQuestEntryState(""Info and Intros"", 4, ""active"")",,[],,,[],,{{omit}},{{omit}},{{omit}},195.2601;881.1678
31_Toppo_35,31,35,5,1,,,"Cadet TK, I hear from DANI that you’ve gathered all the elements for the scientific argument.",False,Block,Normal,"CurrentQuestEntryState(""Info and Intros"", 5) == ""active""","SetQuestEntryState(""Info and Intros"", 5, ""success"");\nSetQuestState(""Info and Intros"", ""success"");\nSetQuestState(""Defend the Expedition"", ""active"");\nSetQuestEntryState(""Defend the Expedition"", 1, ""active"")",,[],,,[],,{{omit}},{{omit}},{{omit}},724.8276;129.3103
31_Toppo_38,31,38,5,1,,,"DANI, please guide the Cadet through the process of constructing an argument using the argumentation engine. Once you’ve covered that, we’ll build the argument for real to send off to Mission Control to assess and, hopefully, save this mission.",False,Block,Normal,,,,[],,,[],,{{omit}},{{omit}},{{omit}},724.0582;182.3688
31_DANI_39,31,39,2,1,,,"TK, I am opening the Argumentation Engine for you now.",False,Block,Normal,,,,[],,,[],,{{omit}},{{omit}},{{omit}},724.8425;231.226
31_DANI_41,31,41,2,1,,,"The argumentation engine allows you to build a complete, effective scientific argument in nearly any scenario. When you are asked to provide an opinion on an important topic, a scientific argument is extremely useful to ensure you are correct and convince others to agree with you.",False,Block,Normal,,,,[],,,[],,{{omit}},{{omit}},{{omit}},724.8425;332.3688
31_DANI_45,31,45,2,1,,,"There are three key things you need to provide to ensure you convince others with your argument: a strong [em4]claim[/em4], [em3]evidence[/em3], and [em6]reasoning[/em6]. The argumentation engine helps you to log these three items to ensure your argument is complete. ",False,Block,Normal,,,,[],,,[],,{{omit}},{{omit}},{{omit}},719.0212;387.5237
31_DANI_48,31,48,2,1,,,"To begin: the Driving Question is to the upper left of the interface. A driving question is the question you are trying to answer with all three pieces of your scientific argument. This helps you keep on track and make sure you are using the correct claim, reasoning, and evidence.",False,Block,Normal,,,,[],,,[],,{{omit}},{{omit}},{{omit}},720.8043;445.91
31_DANI_51,31,51,2,1,,,Let’s begin logging your three elements of an argument. To begin: click the claim orb to send it to the inner ring.,False,Block,Normal,,,,[],,,[],,{{omit}},{{omit}},{{omit}},725.0348;700.0351
31_Toppo_55,31,55,5,1,,,"It’s your first day, and you’ve already rescued Mission HydroSci, Cadet TK. Well done.",False,Block,Normal,,,,[],Toppo stands up and salutes,,[],,{{omit}},{{omit}},{{omit}},1236;804
31_DANI_56,31,56,2,1,,,{{Cutscene Trigger - COPERNICUS RUMBLES}},False,Block,Normal,,,Continue(),[],,,[],,e686295f-f360-4e59-bfa0-f14b88f4463a,{{omit}},{{omit}},1224;1008
31_DANI_59,31,59,2,1,,,I am unable to ascertain what caused that disturbance. Sensors are being scrambled by some form of electromagnetic interference.,False,Block,Normal,,,,[],,,[],,{{omit}},{{omit}},{{omit}},1216.86;1064.271
31_Toppo_60,31,60,5,1,,,We need to check on the other cadets! Follow me!,False,Block,Normal,,"SetQuestEntryState(""Defend the Expedition"", 2, ""success"");\nSetQuestState(""Defend the Expedition"", ""success"");",,[],,,[],,{{omit}},{{omit}},{{omit}},1216.86;1114.271
31_Toppo_61,31,61,5,1,,,"Welcome aboard, Cadet TK.",False,Block,Normal,,,,[],,,[],,{{omit}},{{omit}},{{omit}},108.4262;358.3287
31_Toppo_62,31,62,5,1,,,"Stow the attitude, Cadet.",False,Block,Normal,,,,[],,,[],,{{omit}},{{omit}},{{omit}},291.0515;363.1828
31_Toppo_63,31,63,5,1,,,"Captain Romulus Toppo. I’ve been running expeditions and resupply missions up and down the Perseus Arm of the galaxy for twenty-three years now. I must say, this is my first time with students, though.",False,Block,Normal,,,,[],,,[],,{{omit}},{{omit}},{{omit}},288.0554;513.0345
31_Player_64,31,64,1,5,,,I don’t need to know anything else. How can we resume the mission?,False,Block,Normal,,,,[],,,[],,{{omit}},{{omit}},{{omit}},202.9467;561.834
31_Player_65,31,65,1,5,,,Happy to help.,False,Block,Normal,,,,[],,,[],,{{omit}},{{omit}},{{omit}},1140;900
31_Player_66,31,66,1,5,,,I know. I'm pretty great.,False,Block,Normal,,,,[],,,[],,{{omit}},{{omit}},{{omit}},1320;900
31_DANI_67,31,67,2,1,,,"Excellent. Claims need to be stored in the center ring. Next, we need to log evidence. Click the evidence orb to send it to the outer ring.",False,Block,Normal,,,,[],,,[],,{{omit}},{{omit}},{{omit}},726.2587;775.0492
31_DANI_68,31,68,2,1,,,Backing Info is found in the bottom right of the interface. Backing info contains key scientific information that you may need to complete your current argument. You can reference these at any time to help you in building your argument.,False,Block,Normal,,,,[],,,[],,{{omit}},{{omit}},{{omit}},724.4042;494.2722
31_DANI_69,31,69,2,1,,,"Perfect. Evidence needs to be stored in the outer ring. Finally, we need to log reasoning. Click the reasoning orb to send it to the middle ring",False,Block,Normal,,,,[],,,[],,{{omit}},{{omit}},{{omit}},726.2574;837.2564
